;link;hasil;sentiment
2576;https://twitter.com/notyourdollll/status/325272525762342912; ta    ngomongo dewe nang arek ;0
2577;https://twitter.com/cahyotiwa/status/324464055265935360;   jalanjalansore;1
2578;https://twitter.com/sarifahaini/status/319432441725059072;mabok laut  kapal buu  seharian keliling     dinpar  mabok;0
2579;https://twitter.com/mustikasugianti/status/319427369926537217;seharian keliling     dinpar  mabok laut    malam ;0
2580;https://twitter.com/shafiramed/status/317587704093224960;     pakuwon city    ;1
2581;https://twitter.com/qumedh/status/317149151903244289;pengin    ;1
2582;https://twitter.com/LiMauRa_/status/307399992082055168;lanjutan kegiatan symposium  southeast asia;2
2583;https://twitter.com/ruddywinarko/status/306948635172683777;loading set film    ;1
2584;https://twitter.com/pesonaSurabaya/status/293672817050914816;sore  indah   gerbang     ilalang ruv pix;0
2585;https://twitter.com/issmileee/status/288211655110823936;   arah    mah ;0
2586;https://twitter.com/ITS_GreenAction/status/284866912448569344;wisata   wam  kawasan    pamurbaya  terletak  rw vii kecamatan  ;1
2587;https://twitter.com/ZahriyaFirdaus/status/276653761269731328;     haha  main kesini  ajak   entar  bawel taunya   doang sih ;0
2588;https://twitter.com/indruew_indra/status/276652210631360512;haha  main kesini  ajak   entar  bawel taunya   doang sih  hehe ;0
2589;https://twitter.com/bayusryo/status/272095166066724864;  dek  arah        dek  chikmatuz;0
2590;https://twitter.com/its_campus/status/271672490139467776; penyuluhan optimalisasi bank sampah  pemanfaatan   pakai feat kecamatan gat   ;0
2591;https://twitter.com/kampungftsp/status/271672124836573184;  penyuluhan optimalisasi bank sampah  pemanfaatan   pakai feat kecamatan gat   ;0
2592;https://twitter.com/MicMacMax/status/264536624862461952;  kkn tematik kecamatan  ;1
2593;https://twitter.com/kyarfs/status/261698715365019649;dermaga cintamu hahaa     sitaaa;2
2594;https://twitter.com/kampungftsp/status/252339321233874944;selesai  kegiatan penyuluhan pemanfaatan    bu pakai  optimalisasi bank sampah    ;0
2595;https://twitter.com/Aisy_bugs/status/240839143414972417;sptx  tau moment   kangen pas  terjerembab     transek  ;0
2596;https://twitter.com/akhielga/status/240838850363150337; pas magrib ujan kangen pas  terjerembab     transek  ;0
2597;https://twitter.com/getegita/status/234345438860435456;mbah blyth         ;1
2598;https://twitter.com/dewiekadarmawan/status/224102875914182656;terima kasih ss info  kemarin membuahkan hasil  penerangan     arah   terang;0
2599;https://twitter.com/primanoval/status/223763896564060161;ntann       tan   bosem  tan haha senang tok sudah   hihihi   cerita;0
2600;https://twitter.com/primanoval/status/223711998133796865;survey wisata  kelompok kkn kecamatan  ;0
2601;https://twitter.com/rekberBP/status/223063813551951872;       ;1
2602;https://twitter.com/dewiekadarmawan/status/222618839886725121;   arah  teman  pju  nyala     tinggal  teman    pju    nyala;0
2603;https://twitter.com/BakhtiarVR/status/216525267139702784;  besok     ayooooooooooo nananm ;1
2604;https://twitter.com/YuwanaPeksa/status/215486192140042240;      tinggal kenangan;0
2605;https://twitter.com/cyptoe/status/215164710184693760;mengjak teman  berpartisipasi  penanaman   sampoerna     ;2
2606;https://twitter.com/ninalviana/status/206599322006061056; lupa  wisata      wisata      cc hart   kkn;0
2607;https://twitter.com/TICSby/status/206596072909438976; lupa  wisata      wisata        kmpus upn cc;0
2608;https://twitter.com/TICSby/status/206595973525417986; lupa  wisata      wisata        kmpus upn cc;0
2609;https://twitter.com/TICSby/status/206595875135422464; lupa slain wisata      wisata        kmpus upn cc;0
2610;https://twitter.com/febriantogilang/status/206287219131023360;jam  kakak tanam     ;1
2611;https://twitter.com/kampungftsp/status/200890677972836353;potensi kawasan   lokasi   ;2
2612;https://twitter.com/wenmitsamurai/status/198972392167571456;wisata taman   daerah  ;2
2613;https://twitter.com/exlittlebuddha/status/196458771336265728;      tau taman    daerah  ;0
2614;https://twitter.com/roshirosh/status/187446626539941888;ayuuk kemane btw      nyambangi   ariza ayo  berlibur tante;2
2615;https://twitter.com/cakjid/status/183534767378149376;hanyutkan    hanyutkan  laut     hanyutkan abunya  tinggal abunya sa;0
2616;https://twitter.com/fikri_hakim/status/182115897295650816;follback sek rek wkwkwk  hakim perum   emas blok upn   arah ;1
2617;https://twitter.com/msaifrobbani/status/181600442109788160; nanam    ;1
2618;https://twitter.com/riskimayasari/status/175538640255066112;ngapz nang    mampir  larass kutisari  bibit  palupi   royal cinema cafe;0
2619;https://twitter.com/noviayuputri/status/166033279248637952; wisata     ;1
2620;https://twitter.com/Berlianarizky/status/165992533728563200;ayo  hai           taa;2
2621;https://twitter.com/in_lalaput_cha/status/164908006700617728;   wif;1
2622;https://twitter.com/moyo_island/status/164533069385175040;jual tanah  murah jual tanah  murah daerah    nluas nharga ribu;0
2623;https://twitter.com/ranialto/status/161302151543533568; wisata     ;1
2624;https://twitter.com/Feliciasetyono/status/151627980559491072;gunawan tau  wkwkw    lo syl     tau  syll csr  kgiatan sosial perusahaan;0
2625;https://twitter.com/BAGUS_aja_deh/status/148314409964539904;  laporkan  pemkot  penembak satwa liar  wisata      basmi;0
2626;https://twitter.com/ButuhWebsite/status/148304222104985600; laporkan  pemkot  penembak satwa liar  wisata      basmi;0
2627;https://twitter.com/ButuhWebsite/status/121387891418075137;pesona taman       kucintai;1
2628;https://twitter.com/ButuhWebsite/status/121377565230374913;aktifitasq pagi  gowes  taman    ;0
2629;https://twitter.com/ButuhWebsite/status/108341303217111040; upn arah   mentok jedok ketemu jembatan  taman   ;0
2630;https://twitter.com/KeSEMaT/status/106226722411778048;pln  tanam bibit     csr via;1
2631;https://twitter.com/ilovanvirgiano/status/105185307611246592;haha     hahart eman  mengerti dalan bro  hai;2
2632;https://twitter.com/satrioutmo/status/105184367160209409;   hahart eman  mengerti dalan bro  hayuuuuk com cont;0
2633;https://twitter.com/ButuhWebsite/status/91767589491056640;       tombs mboten nopo mass hehhehewee  griyo pean pundi ;2
2634;https://twitter.com/elyudith/status/84679999034101760; pagi  wisata      anak couchsurfing     ayo  ayo;0
2635;https://twitter.com/elyudith/status/82047534184398848;iya tanggal juni  gath  cs er socuchsurfing  wisata     meeting point  upn jam;0
2636;https://twitter.com/lettoatul/status/79154690721456128; ncy   dwnorejo   dliput sore;0
2637;https://twitter.com/yeyenncp/status/79134905698754560;asseeekkk akirny masuk tipi  drt ncy   dwnorejo   dliput sore;0
2638;https://twitter.com/hanumhelmi/status/77376224585977857; cbgsurabaya alhamdulillah gerakan tanam   hmi cabang   kelurahan  ;2
2639;https://twitter.com/elshasophia/status/77329555853017088; habis  bungkul langsung bablas  hmi cabang buntutnya   deh    ;0
2640;https://twitter.com/nonawiina/status/77196657170722817; wisata         ;1
2641;https://twitter.com/rieriiee/status/76519767145586688; cbgsurabaya gerakan   hmi cbg      ahad juni;2
2642;https://twitter.com/lordgilang1988/status/76384413499392000; cbgsurabaya gerakan   hmi cbg      ahad juni;2
2643;https://twitter.com/HMI_CbgSurabaya/status/76383884392140800;gerakan   hmi cbg      ahad juni agenda workshop  tanam bibit ;2
2644;https://twitter.com/lordgilang1988/status/73656514832908288;iya mbak tanggal juni     kalo  salah     program  ;0
2645;https://twitter.com/AriMboet/status/64553054753665024;kamera beraksi  berperahu   conservation  ;1
2646;https://twitter.com/yudhistirotk/status/64548225314598913;berperahu   conservation  ;1
2647;https://twitter.com/meilianahardini/status/59227497467875328;alamatnya    daerah    upn   ;1
2648;https://twitter.com/yogapradita/status/59224965349773312; daerah    upn   ;1
2649;https://twitter.com/widyainggri/status/59025310829654016;  ambil   lek tau jalan    ayo bangun;0
2650;https://twitter.com/ankgacool/status/58917312631283712;daerah    nandi  lek  weruh  iki duwe  ;1
2651;https://twitter.com/R_atto/status/54394383662981120; pawangnya    nyambiknya atto wisata     outdoor activity;1
2652;https://twitter.com/cebinggg/status/54381963280257024;  coba     atto wisata     cebinggadis outdoor activity     ;0
2653;https://twitter.com/R_atto/status/54380627109220352;wisata     outdoor activity     ;1
2654;https://twitter.com/nonawiina/status/42906488502628352; wisata         ;1
2655;https://twitter.com/dimasd_/status/38846872214974464; wisata     ;1
2656;https://twitter.com/demazdemz/status/34096089648857088;nice place   kumbang    daerah    upn  bablas  arah ;0
2657;https://twitter.com/rijaltobat/status/34093800301268992; enak  mtb   kumbang    daerah    upn  bablas  arah ;0
2658;https://twitter.com/infosurabaya/status/34092979769708544; kumbang    daerah    upn  bablas  arah ;0
2659;https://twitter.com/ficky_hermawan/status/30318514908700672;loh   ta   tau  rmhq dkt  ayi iya    tau   mksdq      ;0
2660;https://twitter.com/v_riz/status/29974189368676353;posisi  ayi mohon info kecamatan          ancer mksi ;0
2661;https://twitter.com/ficky_hermawan/status/29945815728390144;lho     enak lwat stikom         ayi picky    salah   ;0
2662;https://twitter.com/ficky_hermawan/status/29944162056937473;dket stikom   ayi mohon info kecamatan          ancer mksi ;0
2663;https://twitter.com/infosurabaya/status/29942651251855360; ayi mohon info kecamatan          ancer mksi ;0
2664;https://twitter.com/yipphie/status/23672796433354752;    gin       panitia kunjungi cont;2
2665;https://twitter.com/yipphie/status/23587849387380736;hai giinnn   kangen anyway     daerah    cont;2
2666;https://twitter.com/yipphie/status/17067304764309505;bersenang haha     nanam pohon  apiiiiiikkkkk hahaa;0
2667;https://twitter.com/kabarbisnis/status/17032383035346944;pln  tanam bibit      kabarbisnis com pt perusahaan listrik negara;2
2668;https://twitter.com/Raiazakumi/status/16718067144859648; wisata     ;1
2669;https://twitter.com/taufiqardian/status/13156926250557440; infonya  fir kalo   tau  woi arek arek  wisata     mananya  sih rek;0
2670;https://twitter.com/Raiazakumi/status/12790808298127360; wisata     ;1
2671;https://twitter.com/ZZa_mutt/status/3237685300830208; wisata     ;1
2672;https://twitter.com/dinasauwus/status/3048168933560320; penk wisata        lumayan menghibur  hehe;0
2674;https://twitter.com/wisatakeluarga/status/23962506252;   rw vii kec   wisata     ;1
2675;https://twitter.com/irawanp/status/21468469901; lo     wisata   dsitu  byr htm    facial pakai lumpur rawa sepuasx wakakakakaka;2
2676;https://twitter.com/infosurabaya/status/15699601777;via   jalan siang   wisata       heritage track  house  sa;2
2678;https://twitter.com/citaernanda/status/7666427982;    dek iya hehe emo jare thx btw;2
2679;https://twitter.com/representatif/status/1505087297091678208;halo teman teman  arek     main   nkalian   sih bingung bawain        khas  banget nnah   ide   sirup buah bogem buah pohon   diolah warga lokal kawasan ;0
2680;https://twitter.com/iwuftaehyung2/status/1399641012646014985;wisata nfood junction  atlantis land  north quay ;1
2681;https://twitter.com/ekaoktavia__/status/1156142589285818368;located    coast   scenic panorama  refresh  mind like    saadah ri;2
2682;https://twitter.com/astrisugiarti_/status/1161152136299700224;located    coast   scenic panorama  refresh  mind like    saadah ri;2
2683;https://twitter.com/azizkomputer/status/1275064950117904398;coba disearching      wisata    wisata  ;0
2684;https://twitter.com/PogoPanicEX/status/1281852026603831297;nkyurem raid iv nvalor ncurrent weather cloudy nexraid gym nekowisata  nsurabaya  nhatch  min  local time nbattle  hatch nby cholil;2
2685;https://twitter.com/dewiindahpalupi/status/1156411778508529664;located    coast   scenic panorama  refresh  mind like    saadah ri;2
2686;https://twitter.com/ajengfajarwati/status/1156460637670666240;located    coast   scenic panorama  refresh  mind like    saadah ri;2
2687;https://twitter.com/ayuniaaprilliy/status/1156457149863624704;located    coast   scenic panorama  refresh  mind like    saadah ri;2
2688;https://twitter.com/ssulastrisimor1/status/1161147680040423424;located    coast   scenic panorama  refresh  mind like    saadah ri;2
2689;https://twitter.com/marinir_tni_al/status/1551855288839331841;peringati   sedunia danpasmar pimpin tanam   taman wisata  ;2
2690;https://twitter.com/jasmineputerii/status/1156414426444005378;located    coast   scenic panorama  refresh  mind like    saadah ri;2
2691;https://twitter.com/democrazymedia/status/1460845152470249472;lihat  habiskan anggaran rp miliar jembatan bambu   mangkrak  hancur;0
2692;https://twitter.com/darurini38/status/1439494494974459912; tides bring plastic trash   beach   plastic bags sachets diapers bottles styrofoam textile  waste float  water stuck   roots  branches;0
2693;https://twitter.com/FluxIndonesia/status/1494291182188646405;people   naturemate  life ncaring one    bridging ecosystem  environment  also  next generation nwe always need proof  useful work   integrity time  time without left wounded world ngreen future  nmangrove   ;0
2694;https://twitter.com/rakyatnusantar4/status/1177088044089974785;  posted new blog dandim   susuri  ;0
2695;https://twitter.com/halomem_/status/1484852459772481537;aksi tanam pohon   januari  taman   ayu ;0
2696;https://twitter.com/ENenote/status/1230677658956156930;ntornadus raid nvalor ncurrent weather partly cloudy nexraid gym nekowisata  nsurabaya  nhatch  min  local time nbattle  hatch nby cholil;2
2697;https://twitter.com/ENenote/status/1233632538066903042;narmored mewtwo raid nvalor ncurrent weather cloudy nexraid gym nmushollah  nur  nsurabaya  nhatch  min pm local time nbattle  hatch nby cholil;2
2698;https://twitter.com/PogoPanicEX/status/1275691437036879872;nzekrom raid nvalor ncurrent weather cloudy nexraid gym nekowisata  nsurabaya  nnow xx gym timer nbattle  local time nby wav;0
2699;https://twitter.com/OposisiCerdas/status/1460906754980528129;makan anggaran rp miliar jembatan bambu   mengenaskan;0
2700;https://twitter.com/anggra1182/status/1158281586053451776;visiting      made fatigue flies away  moment   want  go   well;2
2701;https://twitter.com/ProfessorPillow/status/1178234676281929728;ngiratina raid nvalor ncurrent weather windy boosted nexraid gym nmushollah  nur  nsurabaya  nhatch  min pm local time nbattle  hatch nby cholil wav;2
2702;https://twitter.com/Shima_ru/status/1176934116878471169;another nature thing   located   nhutan    basically   sok    little bit hot  forget  sunscreen;2
2703;https://twitter.com/bso_ozan/status/1150696456979750913;according   tranquility offered     gives different ambience   hustle  bustle   want  visit ri;2
